edge_index,tie
555.0,0.03528193927171901
557.0,-0.46283765862326376
558.0,-0.40910138045813565
558.0,0.035498987463212
559.0,-0.4693985299119687
560.0,-0.3916722132845132
560.0,0.06343674219198665
561.0,-0.44923531899561986
562.0,0.14954433335197906
563.0,-0.4724481584189461
564.0,0.12512828350187474
565.0,0.10194121483153801
566.0,0.12065561757803436
567.0,0.17489249600109483
568.0,-0.3684775560047659
568.0,0.13872715191804202
569.0,-0.3617699487923868
569.0,0.15235273470214353
570.0,-0.3296476633575983
570.0,0.11245006460937228
574.0,-0.2754466272860562
577.0,-0.21499153353249043
577.0,0.13150092832704088
580.0,-0.23784150389659245
581.0,-0.28071549491514847
583.0,-0.1620309983473998
583.0,0.23481425570378456
584.0,-0.18983776474918976
584.0,0.222368551591314
586.0,-0.19086277495348916
588.0,-0.1976705487361906
589.0,-0.16632919536060056
589.0,0.2646203433258286
591.0,-0.11570030531811167
591.0,0.2929601519899983
592.0,-0.19409672915274326
593.0,-0.16134303011741796
594.0,-0.16176552280899228
595.0,0.4217118702881037
596.0,-0.15317418084972548
596.0,0.392259324891482
597.0,-0.1252557156763535
597.0,0.33508417298022614
598.0,0.38749630215011815
601.0,-0.02575421977506266
601.0,0.3811516840871484
602.0,-0.10365685549863662
604.0,-0.05215902658728054
605.0,0.4479775279235652
607.0,0.02559505841570518
607.0,0.4061098455756459
609.0,-0.4704882092385435
609.0,-0.08841356655579392
610.0,-0.012836564056633176
611.0,0.023996052000864024
611.0,0.4584243239729125
613.0,-0.43940538019146924
613.0,0.007142750059508174
614.0,-0.47296476037302426
614.0,-0.027483060468612847
615.0,0.06719882223979252
615.0,0.4630938317147618
618.0,-0.3590808735315449
618.0,-0.03503266358927216
619.0,0.06351013275455662
621.0,-0.43460946514049287
622.0,-0.3808731869753648
622.0,0.06372718094604961
623.0,-0.44117033642926456
624.0,-0.3634440198017423
624.0,0.091664935674891
625.0,-0.42100712551278224
626.0,0.1777725268348834
627.0,-0.4442199649361752
628.0,0.15335647698471233
629.0,0.13016940831437562
630.0,0.14888381106080525
631.0,0.20312068948399917
632.0,-0.340249362521995
632.0,0.16695534540087964
633.0,-0.3335417553095492
633.0,0.1805809281849144
634.0,-0.301419469874694
634.0,0.1406782580922766
638.0,-0.24721843380321856
641.0,-0.18676334004965284
641.0,0.15972912180994522
644.0,-0.20961331041375483
645.0,-0.25248730143231085
647.0,-0.13380280486462895
647.0,0.26304244918655545
648.0,-0.16160957126635214
648.0,0.2505967450741516
650.0,-0.16263458147065155
652.0,-0.169442355253353
653.0,-0.13810100187776295
653.0,0.29284853680873296
655.0,-0.08747211183527405
655.0,0.3211883454728359
656.0,-0.16586853566983892
657.0,-0.1331148366347138
658.0,-0.13353732932615467
659.0,0.4499400637709413
660.0,-0.12494598736702131
660.0,0.42048751837431964
661.0,-0.09702752219351587
661.0,0.36331236646306375
662.0,0.41572449563295577
665.0,0.002473973707841671
665.0,0.409379877569986
666.0,-0.07542866201586575
668.0,-0.02393083310450966
669.0,0.4762057214063361
671.0,0.05382325189847606
671.0,0.4343380390584167
673.0,-0.4422600157557726
673.0,-0.06018537307302304
674.0,0.015391629426137707
675.0,0.052224245483634905
675.0,0.4866525174556834
677.0,-0.41117718670869835
677.0,0.03537094354227906
678.0,-0.44473656689025337
678.0,0.0007451330141580356
679.0,0.09542701572242995
679.0,0.4913220251975327
682.0,-0.330852680048774
682.0,-0.006804470106501277
683.0,0.0917383262373275
685.0,-0.406381271657722
686.0,-0.35264499349259393
686.0,0.09195537442882049
687.0,-0.4129421429464937
688.0,-0.3352158263189714
688.0,0.11989312915766187
689.0,-0.39277893203001135
690.0,0.20600072031752084
691.0,-0.4159917714534044
692.0,0.18158467046748322
693.0,0.15839760179714651
694.0,0.17711200454357615
695.0,0.23134888296677003
696.0,-0.3120211690392241
696.0,0.19518353888365053
697.0,-0.3053135618269118
697.0,0.20880912166768528
698.0,-0.2731912763919231
698.0,0.1689064515750475
702.0,-0.21899024032044767
705.0,-0.15853514656688195
705.0,0.1879573152927161
708.0,-0.18138511693098394
709.0,-0.22425910794953996
711.0,-0.10557461138185806
711.0,0.29127064266932634
712.0,-0.13338137778358125
